[[-4.52449799e+01 -2.39091869e-02]
 [-2.63876724e+01  1.72676258e-02]
 [-2.60822563e+01  1.51002090e-02]
 [-2.57771931e+01  1.29528893e-02]
 [-2.54725399e+01  1.08273225e-02]
 [-2.51683540e+01  8.72516539e-03]
 [-2.48646927e+01  6.64807251e-03]
 [-2.45616093e+01  4.59770113e-03]
 [-2.42591610e+01  2.57570716e-03]
 [-2.39573879e+01  5.83743851e-04]
 [-2.36562576e+01 -1.37654552e-03]
 [-2.33557224e+01 -3.30352038e-03]
 [-2.30557346e+01 -5.19554038e-03]
 [-2.27562466e+01 -7.05096452e-03]
 [-2.24572086e+01 -8.86815321e-03]
 [-2.21585732e+01 -1.06454650e-02]
 [-2.18602943e+01 -1.23812594e-02]
 [-2.15623207e+01 -1.40738962e-02]
 [-2.12646065e+01 -1.57217346e-02]
 [-2.09671021e+01 -1.73231345e-02]
 [-2.06697617e+01 -1.88764557e-02]
 [-2.03725338e+01 -2.03800555e-02]
 [-2.00753727e+01 -2.18322966e-02]
 [-1.97782288e+01 -2.32315361e-02]
 [-1.94810562e+01 -2.45761331e-02]
 [-1.91838055e+01 -2.58644503e-02]
 [-1.88864288e+01 -2.70948429e-02]
 [-1.85888767e+01 -2.82656737e-02]
 [-1.82911034e+01 -2.93753017e-02]
 [-1.79930573e+01 -3.04220840e-02]
 [-1.76946945e+01 -3.14043835e-02]
 [-1.73959656e+01 -3.23205553e-02]
 [-1.70968208e+01 -3.31689641e-02]
 [-1.67972126e+01 -3.39479633e-02]
 [-1.64970932e+01 -3.46559174e-02]
 [-1.61964169e+01 -3.52911837e-02]
 [-1.58951311e+01 -3.58521231e-02]
 [-1.55931902e+01 -3.63370925e-02]
 [-1.52905464e+01 -3.67444567e-02]
 [-1.49871511e+01 -3.70725691e-02]
 [-1.46829557e+01 -3.73197906e-02]
 [-1.43779297e+01 -3.74851488e-02]
 [-1.40721045e+01 -3.75703350e-02]
 [-1.37655315e+01 -3.75777073e-02]
 [-1.34582596e+01 -3.75096239e-02]
 [-1.31503382e+01 -3.73684429e-02]
 [-1.28418169e+01 -3.71565260e-02]
 [-1.25327454e+01 -3.68762277e-02]
 [-1.22231741e+01 -3.65299098e-02]
 [-1.19131517e+01 -3.61199267e-02]
 [-1.16027279e+01 -3.56486402e-02]
 [-1.12919521e+01 -3.51184048e-02]
 [-1.09808750e+01 -3.45315859e-02]
 [-1.06695452e+01 -3.38905379e-02]
 [-1.03580122e+01 -3.31976153e-02]
 [-1.00463266e+01 -3.24551836e-02]
 [-9.73453808e+00 -3.16655971e-02]
 [-9.42269421e+00 -3.08312178e-02]
 [-9.11084747e+00 -2.99543981e-02]
 [-8.79904461e+00 -2.90375017e-02]
 [-8.48733711e+00 -2.80828848e-02]
 [-8.17577457e+00 -2.70929076e-02]
 [-7.86440611e+00 -2.60699261e-02]
 [-7.55328131e+00 -2.50163004e-02]
 [-7.24244976e+00 -2.39343885e-02]
 [-6.93196106e+00 -2.28265487e-02]
 [-6.62186527e+00 -2.16951407e-02]
 [-6.31221104e+00 -2.05425210e-02]
 [-6.00304937e+00 -1.93710495e-02]
 [-5.69442892e+00 -1.81830823e-02]
 [-5.38639927e+00 -1.69809815e-02]
 [-5.07901049e+00 -1.57671031e-02]
 [-4.77231169e+00 -1.45438071e-02]
 [-4.46633863e+00 -1.33138085e-02]
 [-4.16106844e+00 -1.20812571e-02]
 [-3.85646462e+00 -1.08506605e-02]
 [-3.55248952e+00 -9.62652639e-03]
 [-3.24910641e+00 -8.41336139e-03]
 [-2.94627857e+00 -7.21567357e-03]
 [-2.64396906e+00 -6.03797007e-03]
 [-2.34214091e+00 -4.88475803e-03]
 [-2.04075694e+00 -3.76054505e-03]
 [-1.73978043e+00 -2.66983872e-03]
 [-1.43917441e+00 -1.61714619e-03]
 [-1.13890183e+00 -6.06974878e-04]
 [-8.38925898e-01  3.56167788e-04]
 [-5.39209604e-01  1.26777438e-03]
 [-2.39716038e-01  2.12333770e-03]
 [ 5.95917888e-02  2.91835004e-03]
 [ 3.58750790e-01  3.64830415e-03]
 [ 6.57797933e-01  4.30869265e-03]
 [ 9.56770122e-01  4.89500817e-03]
 [ 1.25570440e+00  5.40274335e-03]
 [ 1.55463755e+00  5.82739059e-03]
 [ 1.85360658e+00  6.16444275e-03]
 [ 2.15264845e+00  6.40939223e-03]
 [ 2.45180011e+00  6.55773189e-03]
 [ 2.75109839e+00  6.60495413e-03]
 [ 3.05058050e+00  6.54655183e-03]
 [ 3.35028315e+00  6.37801737e-03]
 [ 3.65024328e+00  6.09484315e-03]
 [ 3.95049810e+00  5.69252204e-03]
 [ 4.25108433e+00  5.16654644e-03]
 [ 4.55203867e+00  4.51240968e-03]
 [ 4.85339832e+00  3.72560322e-03]
 [ 5.15519190e+00  2.80426070e-03]
 [ 5.45741177e+00  1.75707508e-03]
 [ 5.76004362e+00  5.95379621e-04]
 [ 6.06307173e+00 -6.69492234e-04]
 [ 6.36648083e+00 -2.02620705e-03]
 [ 6.67025566e+00 -3.46343149e-03]
 [ 6.97438049e+00 -4.96983202e-03]
 [ 7.27884054e+00 -6.53407583e-03]
 [ 7.58362007e+00 -8.14482849e-03]
 [ 7.88870430e+00 -9.79075767e-03]
 [ 8.19407749e+00 -1.14605296e-02]
 [ 8.49972343e+00 -1.31428111e-02]
 [ 8.80562878e+00 -1.48262689e-02]
 [ 9.11177635e+00 -1.64995678e-02]
 [ 9.41815281e+00 -1.81513783e-02]
 [ 9.72474098e+00 -1.97703633e-02]
 [ 1.00315256e+01 -2.13451907e-02]
 [ 1.03384924e+01 -2.28645280e-02]
 [ 1.06456261e+01 -2.43170392e-02]
 [ 1.09529104e+01 -2.56913956e-02]
 [ 1.12603302e+01 -2.69762594e-02]
 [ 1.15678701e+01 -2.81602982e-02]
 [ 1.18755159e+01 -2.92321797e-02]
 [ 1.21832514e+01 -3.01805716e-02]
 [ 1.24910612e+01 -3.09941377e-02]
 [ 1.27989302e+01 -3.16615440e-02]
 [ 1.31068430e+01 -3.21714617e-02]
 [ 1.34147844e+01 -3.25125568e-02]
 [ 1.37227383e+01 -3.26734893e-02]
 [ 1.40306911e+01 -3.26429345e-02]
 [ 1.43386250e+01 -3.24095525e-02]
 [ 1.46465273e+01 -3.19620110e-02]
 [ 1.49543848e+01 -3.12930457e-02]
 [ 1.52622032e+01 -3.04116420e-02]
 [ 1.55699921e+01 -2.93308515e-02]
 [ 1.58777599e+01 -2.80637313e-02]
 [ 1.61855164e+01 -2.66233310e-02]
 [ 1.64932709e+01 -2.50227060e-02]
 [ 1.68010311e+01 -2.32749116e-02]
 [ 1.71088066e+01 -2.13929974e-02]
 [ 1.74166069e+01 -1.93900168e-02]
 [ 1.77244415e+01 -1.72790270e-02]
 [ 1.80323200e+01 -1.50730768e-02]
 [ 1.83402500e+01 -1.27852224e-02]
 [ 1.86482410e+01 -1.04285162e-02]
 [ 1.89563007e+01 -8.01601168e-03]
 [ 1.92644424e+01 -5.56076178e-03]
 [ 1.95726719e+01 -3.07582016e-03]
 [ 1.98809986e+01 -5.74239879e-04]
 [ 2.01894321e+01  1.93092565e-03]
 [ 2.04979820e+01  4.42662323e-03]
 [ 2.08066578e+01  6.89979922e-03]
 [ 2.11154671e+01  9.33740102e-03]
 [ 2.14244194e+01  1.17263738e-02]
 [ 2.17335243e+01  1.40536660e-02]
 [ 2.20427914e+01  1.63062233e-02]
 [ 2.23522282e+01  1.84709933e-02]
 [ 2.26618443e+01  2.05349214e-02]
 [ 2.29716511e+01  2.24849563e-02]
 [ 2.32816544e+01  2.43080426e-02]
 [ 2.35918655e+01  2.59911269e-02]
 [ 2.39022923e+01  2.75211576e-02]
 [ 2.42129440e+01  2.88850814e-02]
 [ 2.45238304e+01  3.00698429e-02]
 [ 2.48349495e+01  3.10664438e-02]
 [ 2.51462440e+01  3.18820961e-02]
 [ 2.54576492e+01  3.25280614e-02]
 [ 2.57690964e+01  3.30156125e-02]
 [ 2.60805225e+01  3.33560072e-02]
 [ 2.63918591e+01  3.35605145e-02]
 [ 2.67030392e+01  3.36403996e-02]
 [ 2.70139961e+01  3.36069278e-02]
 [ 2.73246651e+01  3.34713645e-02]
 [ 2.76349754e+01  3.32449749e-02]
 [ 2.79448643e+01  3.29390243e-02]
 [ 2.82542648e+01  3.25647742e-02]
 [ 2.85631084e+01  3.21334973e-02]
 [ 2.88713284e+01  3.16564515e-02]
 [ 2.91788616e+01  3.11449077e-02]
 [ 2.94856377e+01  3.06101292e-02]
 [ 2.97915897e+01  3.00633796e-02]
 [ 3.00966549e+01  2.95159258e-02]
 [ 3.04007645e+01  2.89790332e-02]
 [ 3.07038498e+01  2.84639671e-02]
 [ 3.10058479e+01  2.79819928e-02]
 [ 3.13066883e+01  2.75443736e-02]
 [ 3.16063080e+01  2.71623787e-02]
 [ 3.19046383e+01  2.68472694e-02]
 [ 3.22016144e+01  2.66103148e-02]
 [ 3.24971657e+01  2.64627766e-02]
 [ 3.27912292e+01  2.64159217e-02]
 [ 3.30837402e+01  2.64810156e-02]
 [ 3.33746262e+01  2.66693234e-02]
 [ 3.36638260e+01  2.69921124e-02]
 [ 3.39512672e+01  2.74606440e-02]
 [ 3.42368889e+01  2.80861855e-02]
 [ 3.45206299e+01  2.88763326e-02]
 [ 3.48024635e+01  2.98240017e-02]
 [ 3.50823708e+01  3.09184454e-02]
 [ 3.53603363e+01  3.21489088e-02]
 [ 3.56363411e+01  3.35046388e-02]
 [ 3.59103699e+01  3.49748917e-02]
 [ 3.61823959e+01  3.65489051e-02]
 [ 3.64524117e+01  3.82159352e-02]
 [ 3.67203903e+01  3.99652310e-02]
 [ 3.69863205e+01  4.17860337e-02]
 [ 3.72501793e+01  4.36675996e-02]
 [ 3.75119514e+01  4.55991738e-02]
 [ 3.77716141e+01  4.75700051e-02]
 [ 3.80291557e+01  4.95693386e-02]
 [ 3.82845573e+01  5.15864305e-02]
 [ 3.85377960e+01  5.36105223e-02]
 [ 3.87888565e+01  5.56308664e-02]
 [ 3.90377197e+01  5.76367080e-02]
 [ 3.92843704e+01  5.96172996e-02]
 [ 3.95287857e+01  6.15618862e-02]
 [ 3.97709541e+01  6.34597167e-02]
 [ 4.00108528e+01  6.53000474e-02]
 [ 4.02484627e+01  6.70721158e-02]
 [ 4.04837685e+01  6.87651709e-02]
 [ 4.07167511e+01  7.03684688e-02]
 [ 4.09473915e+01  7.18712509e-02]
 [ 4.11756744e+01  7.32627735e-02]
 [ 4.14015770e+01  7.45322779e-02]
 [ 4.16250877e+01  7.56690204e-02]
 [ 4.18461800e+01  7.66622424e-02]
 [ 4.20648460e+01  7.75011852e-02]
 [ 4.22810593e+01  7.81751201e-02]
 [ 4.24948082e+01  7.86762610e-02]
 [ 4.27061081e+01  7.90088400e-02]
 [ 4.29149666e+01  7.91800469e-02]
 [ 4.31214066e+01  7.91970789e-02]
 [ 4.33254356e+01  7.90671408e-02]
 [ 4.35270767e+01  7.87974447e-02]
 [ 4.37263412e+01  7.83951730e-02]
 [ 4.39232445e+01  7.78675377e-02]
 [ 4.41178017e+01  7.72217363e-02]
 [ 4.43100281e+01  7.64649808e-02]
 [ 4.44999428e+01  7.56044537e-02]
 [ 4.46875572e+01  7.46473670e-02]
 [ 4.48728828e+01  7.36009181e-02]
 [ 4.50559464e+01  7.24723116e-02]
 [ 4.52367516e+01  7.12687448e-02]
 [ 4.54153175e+01  6.99974224e-02]
 [ 4.55916634e+01  6.86655492e-02]
 [ 4.57658005e+01  6.72803149e-02]
 [ 4.59377480e+01  6.58489242e-02]
 [ 4.61075134e+01  6.43785894e-02]] [[-4.61941376e+01  1.48721859e-02]
 [-4.60257988e+01  1.92581378e-02]
 [-4.58559837e+01  2.36710180e-02]
 [-4.56845665e+01  2.80960780e-02]
 [-4.55114403e+01  3.25185694e-02]
 [-4.53364830e+01  3.69237438e-02]
 [-4.51595879e+01  4.12968472e-02]
 [-4.49806290e+01  4.56231385e-02]
 [-4.47994995e+01  4.98878621e-02]
 [-4.46160812e+01  5.40762730e-02]
 [-4.44302597e+01  5.81736192e-02]
 [-4.42419167e+01  6.21651560e-02]
 [-4.40509377e+01  6.60361275e-02]
 [-4.38572121e+01  6.97717890e-02]
 [-4.36606178e+01  7.33573958e-02]
 [-4.34610443e+01  7.67781883e-02]
 [-4.32583733e+01  8.00194293e-02]
 [-4.30524902e+01  8.30663592e-02]
 [-4.28432808e+01  8.59042406e-02]
 [-4.26306305e+01  8.85183066e-02]
 [-4.24144211e+01  9.08938274e-02]
 [-4.21945724e+01  9.30197090e-02]
 [-4.19711266e+01  9.48995128e-02]
 [-4.17441673e+01  9.65404809e-02]
 [-4.15137672e+01  9.79498252e-02]
 [-4.12800064e+01  9.91347879e-02]
 [-4.10429649e+01  1.00102596e-01]
 [-4.08027191e+01  1.00860476e-01]
 [-4.05593452e+01  1.01415664e-01]
 [-4.03129272e+01  1.01775378e-01]
 [-4.00635338e+01  1.01946861e-01]
 [-3.98112526e+01  1.01937324e-01]
 [-3.95561562e+01  1.01754017e-01]
 [-3.92983246e+01  1.01404153e-01]
 [-3.90378342e+01  1.00894973e-01]
 [-3.87747650e+01  1.00233696e-01]
 [-3.85091934e+01  9.94275585e-02]
 [-3.82411995e+01  9.84837934e-02]
 [-3.79708595e+01  9.74096209e-02]
 [-3.76982498e+01  9.62122679e-02]
 [-3.74234543e+01  9.48989764e-02]
 [-3.71465492e+01  9.34769735e-02]
 [-3.68676071e+01  9.19534713e-02]
 [-3.65867119e+01  9.03357193e-02]
 [-3.63039398e+01  8.86309445e-02]
 [-3.60193710e+01  8.68463665e-02]
 [-3.57330780e+01  8.49892199e-02]
 [-3.54451447e+01  8.30667317e-02]
 [-3.51556435e+01  8.10861290e-02]
 [-3.48646584e+01  7.90546536e-02]
 [-3.45722656e+01  7.69795179e-02]
 [-3.42785454e+01  7.48679712e-02]
 [-3.39835663e+01  7.27272183e-02]
 [-3.36874161e+01  7.05635920e-02]
 [-3.33901482e+01  6.83797225e-02]
 [-3.30918312e+01  6.61773384e-02]
 [-3.27925186e+01  6.39581531e-02]
 [-3.24922752e+01  6.17238916e-02]
 [-3.21911621e+01  5.94762824e-02]
 [-3.18892384e+01  5.72170429e-02]
 [-3.15865631e+01  5.49479015e-02]
 [-3.12831993e+01  5.26705720e-02]
 [-3.09792061e+01  5.03867827e-02]
 [-3.06746464e+01  4.80982512e-02]
 [-3.03695774e+01  4.58067060e-02]
 [-3.00640621e+01  4.35138680e-02]
 [-2.97581596e+01  4.12214585e-02]
 [-2.94519310e+01  3.89311984e-02]
 [-2.91454372e+01  3.66448127e-02]
 [-2.88387394e+01  3.43640223e-02]
 [-2.85318966e+01  3.20905522e-02]
 [-2.82249718e+01  2.98261233e-02]
 [-2.79180222e+01  2.75724567e-02]
 [-2.76111107e+01  2.53312774e-02]
 [-2.73042984e+01  2.31043063e-02]
 [-2.69976444e+01  2.08932664e-02]
 [-2.66912079e+01  1.86998807e-02]
 [-2.63850536e+01  1.65258702e-02]
 [-2.60792389e+01  1.43729597e-02]
 [-2.57738247e+01  1.22428695e-02]
 [-2.54688740e+01  1.01373233e-02]
 [-2.51644440e+01  8.05804320e-03]
 [-2.48605976e+01  6.00675121e-03]
 [-2.45573940e+01  3.98517074e-03]
 [-2.42548943e+01  1.99502427e-03]
 [-2.39531403e+01  3.79859812e-05]
 [-2.36520977e+01 -1.88446010e-03]
 [-2.33517170e+01 -3.77087784e-03]
 [-2.30519428e+01 -5.61983138e-03]
 [-2.27527237e+01 -7.42988475e-03]
 [-2.24540081e+01 -9.19960160e-03]
 [-2.21557446e+01 -1.09275468e-02]
 [-2.18578777e+01 -1.26122832e-02]
 [-2.15603580e+01 -1.42523758e-02]
 [-2.12631340e+01 -1.58463866e-02]
 [-2.09661503e+01 -1.73928831e-02]
 [-2.06693554e+01 -1.88904256e-02]
 [-2.03726978e+01 -2.03375816e-02]
 [-2.00761261e+01 -2.17329115e-02]
 [-1.97795849e+01 -2.30749808e-02]
 [-1.94830265e+01 -2.43623555e-02]
 [-1.91863937e+01 -2.55935956e-02]
 [-1.88896389e+01 -2.67672688e-02]
 [-1.85927067e+01 -2.78819371e-02]
 [-1.82955456e+01 -2.89361645e-02]
 [-1.79981022e+01 -2.99285147e-02]
 [-1.77003269e+01 -3.08575537e-02]
 [-1.74021664e+01 -3.17218453e-02]
 [-1.71035671e+01 -3.25199477e-02]
 [-1.68044758e+01 -3.32504325e-02]
 [-1.65048447e+01 -3.39118615e-02]
 [-1.62046185e+01 -3.45027968e-02]
 [-1.59037437e+01 -3.50218043e-02]
 [-1.56021700e+01 -3.54674459e-02]
 [-1.52998447e+01 -3.58382910e-02]
 [-1.49967165e+01 -3.61328945e-02]
 [-1.46927309e+01 -3.63498256e-02]
 [-1.43878546e+01 -3.64882536e-02]
 [-1.40821218e+01 -3.65497693e-02]
 [-1.37755861e+01 -3.65365595e-02]
 [-1.34682989e+01 -3.64508219e-02]
 [-1.31603127e+01 -3.62947509e-02]
 [-1.28516798e+01 -3.60705331e-02]
 [-1.25424528e+01 -3.57803702e-02]
 [-1.22326841e+01 -3.54264528e-02]
 [-1.19224262e+01 -3.50109711e-02]
 [-1.16117315e+01 -3.45361233e-02]
 [-1.13006525e+01 -3.40040997e-02]
 [-1.09892416e+01 -3.34170945e-02]
 [-1.06775503e+01 -3.27773020e-02]
 [-1.03656330e+01 -3.20869125e-02]
 [-1.00535402e+01 -3.13481204e-02]
 [-9.74132442e+00 -3.05631235e-02]
 [-9.42903900e+00 -2.97341105e-02]
 [-9.11673641e+00 -2.88632754e-02]
 [-8.80446815e+00 -2.79528107e-02]
 [-8.49228764e+00 -2.70049125e-02]
 [-8.18024635e+00 -2.60217730e-02]
 [-7.86839724e+00 -2.50055864e-02]
 [-7.55679274e+00 -2.39585433e-02]
 [-7.24548483e+00 -2.28828397e-02]
 [-6.93452644e+00 -2.17806678e-02]
 [-6.62396955e+00 -2.06542220e-02]
 [-6.31386662e+00 -1.95056945e-02]
 [-6.00427008e+00 -1.83372796e-02]
 [-5.69523239e+00 -1.71511695e-02]
 [-5.38680649e+00 -1.59495585e-02]
 [-5.07904387e+00 -1.47346398e-02]
 [-4.77199745e+00 -1.35086058e-02]
 [-4.46570444e+00 -1.22740604e-02]
 [-4.16014194e+00 -1.10352430e-02]
 [-3.85527229e+00 -9.79680102e-03]
 [-3.55105758e+00 -8.56338441e-03]
 [-3.24745965e+00 -7.33964099e-03]
 [-2.94444108e+00 -6.13021944e-03]
 [-2.64196348e+00 -4.93976800e-03]
 [-2.33998919e+00 -3.77293606e-03]
 [-2.03848028e+00 -2.63437163e-03]
 [-1.73739886e+00 -1.52872363e-03]
 [-1.43670714e+00 -4.60640498e-04]
 [-1.13636708e+00  5.65229158e-04]
 [-8.36340964e-01  1.54423667e-03]
 [-5.36590755e-01  2.47173361e-03]
 [-2.37078667e-01  3.34307109e-03]
 [ 6.22332469e-02  4.15360089e-03]
 [ 3.61382872e-01  4.89867385e-03]
 [ 6.60408080e-01  5.57364197e-03]
 [ 9.59346712e-01  6.17385656e-03]
 [ 1.25823677e+00  6.69466844e-03]
 [ 1.55711603e+00  7.13142985e-03]
 [ 1.85602248e+00  7.47949164e-03]
 [ 2.15499401e+00  7.73420511e-03]
 [ 2.45406818e+00  7.89092202e-03]
 [ 2.75328350e+00  7.94499367e-03]
 [ 3.05267715e+00  7.89177138e-03]
 [ 3.35228777e+00  7.72660691e-03]
 [ 3.65215254e+00  7.44485157e-03]
 [ 3.95230985e+00  7.04185618e-03]
 [ 4.25279713e+00  6.51297253e-03]
 [ 4.55365276e+00  5.85355191e-03]
 [ 4.85491467e+00  5.05894609e-03]
 [ 5.15661097e+00  4.12718067e-03]
 [ 5.45873642e+00  3.06697888e-03]
 [ 5.76127577e+00  1.88973930e-03]
 [ 6.06421328e+00  6.06859860e-04]
 [ 6.36753416e+00 -7.70261511e-04]
 [ 6.67122316e+00 -2.23022676e-03]
 [ 6.97526550e+00 -3.76163772e-03]
 [ 7.27964544e+00 -5.35309641e-03]
 [ 7.58434868e+00 -6.99320482e-03]
 [ 7.88935947e+00 -8.67056474e-03]
 [ 8.19466209e+00 -1.03737786e-02]
 [ 8.50024319e+00 -1.20914485e-02]
 [ 8.80608559e+00 -1.38121750e-02]
 [ 9.11217594e+00 -1.55245615e-02]
 [ 9.41849804e+00 -1.72172096e-02]
 [ 9.72503662e+00 -1.88787207e-02]
 [ 1.00317774e+01 -2.04976983e-02]
 [ 1.03387041e+01 -2.20627412e-02]
 [ 1.06458035e+01 -2.35624555e-02]
 [ 1.09530582e+01 -2.49854401e-02]
 [ 1.12604542e+01 -2.63202973e-02]
 [ 1.15679760e+01 -2.75556296e-02]
 [ 1.18756094e+01 -2.86800396e-02]
 [ 1.21833382e+01 -2.96821296e-02]
 [ 1.24911470e+01 -3.05505004e-02]
 [ 1.27990217e+01 -3.12737525e-02]
 [ 1.31069469e+01 -3.18404920e-02]
 [ 1.34149075e+01 -3.22393142e-02]
 [ 1.37228880e+01 -3.24588306e-02]
 [ 1.40308743e+01 -3.24876346e-02]
 [ 1.43388491e+01 -3.23143303e-02]
 [ 1.46467991e+01 -3.19275223e-02]
 [ 1.49547129e+01 -3.13198641e-02]
 [ 1.52625933e+01 -3.05002183e-02]
 [ 1.55704508e+01 -2.94815022e-02]
 [ 1.58782921e+01 -2.82766297e-02]
 [ 1.61861267e+01 -2.68985201e-02]
 [ 1.64939613e+01 -2.53600851e-02]
 [ 1.68018055e+01 -2.36742459e-02]
 [ 1.71096668e+01 -2.18539145e-02]
 [ 1.74175529e+01 -1.99120101e-02]
 [ 1.77254734e+01 -1.78614464e-02]
 [ 1.80334358e+01 -1.57151408e-02]
 [ 1.83414497e+01 -1.34860100e-02]
 [ 1.86495209e+01 -1.11869685e-02]
 [ 1.89576588e+01 -8.83093383e-03]
 [ 1.92658730e+01 -6.43082103e-03]
 [ 1.95741692e+01 -3.99954710e-03]
 [ 1.98825588e+01 -1.55002740e-03]
 [ 2.01910458e+01  9.04821500e-04]
 [ 2.04996433e+01  3.35208350e-03]
 [ 2.08083553e+01  5.77884261e-03]
 [ 2.11171932e+01  8.17218237e-03]
 [ 2.14261627e+01  1.05191879e-02]
 [ 2.17352734e+01  1.28069408e-02]
 [ 2.20445347e+01  1.50225274e-02]
 [ 2.23539524e+01  1.71530303e-02]
 [ 2.26635361e+01  1.91855337e-02]
 [ 2.29732952e+01  2.11071204e-02]
 [ 2.32832355e+01  2.29048748e-02]
 [ 2.35933666e+01  2.45658830e-02]
 [ 2.39036961e+01  2.60772258e-02]
 [ 2.42142334e+01  2.74259895e-02]
 [ 2.45249863e+01  2.85992548e-02]
 [ 2.48359509e+01  2.95880996e-02]
 [ 2.51470718e+01  3.03995516e-02]
 [ 2.54582882e+01  3.10446322e-02]
 [ 2.57695312e+01  3.15343626e-02]
 [ 2.60807381e+01  3.18797678e-02]
 [ 2.63918419e+01  3.20918597e-02]
 [ 2.67027779e+01  3.21816690e-02]
 [ 2.70134811e+01  3.21602114e-02]
 [ 2.73238869e+01  3.20385061e-02]
 [ 2.76339283e+01  3.18275765e-02]
 [ 2.79435406e+01  3.15384455e-02]
 [ 2.82526608e+01  3.11821327e-02]
 [ 2.85612221e+01  3.07696555e-02]
 [ 2.88691578e+01  3.03120390e-02]
 [ 2.91764050e+01  2.98203025e-02]
 [ 2.94828968e+01  2.93054674e-02]
 [ 2.97885704e+01  2.87785530e-02]
 [ 3.00933571e+01  2.82505825e-02]
 [ 3.03971939e+01  2.77325753e-02]
 [ 3.07000160e+01  2.72355527e-02]
 [ 3.10017567e+01  2.67705359e-02]
 [ 3.13023510e+01  2.63485461e-02]
 [ 3.16017361e+01  2.59806029e-02]
 [ 3.18998432e+01  2.56777275e-02]
 [ 3.21966095e+01  2.54509412e-02]
 [ 3.24919662e+01  2.53112670e-02]
 [ 3.27858543e+01  2.52697207e-02]
 [ 3.30782051e+01  2.53373291e-02]
 [ 3.33689499e+01  2.55251080e-02]
 [ 3.36580315e+01  2.58440822e-02]
 [ 3.39453773e+01  2.63052694e-02]
 [ 3.42309265e+01  2.69196928e-02]
 [ 3.45146179e+01  2.76947469e-02]
 [ 3.47964287e+01  2.86233183e-02]
 [ 3.50763359e+01  2.96946727e-02]
 [ 3.53543205e+01  3.08980700e-02]
 [ 3.56303673e+01  3.22227739e-02]
 [ 3.59044495e+01  3.36580500e-02]
 [ 3.61765518e+01  3.51931565e-02]
 [ 3.64466515e+01  3.68173569e-02]
 [ 3.67147331e+01  3.85199189e-02]
 [ 3.69807777e+01  4.02900949e-02]
 [ 3.72447586e+01  4.21171598e-02]
 [ 3.75066643e+01  4.39903662e-02]
 [ 3.77664719e+01  4.58989814e-02]
 [ 3.80241585e+01  4.78322655e-02]
 [ 3.82797127e+01  4.97794859e-02]
 [ 3.85331078e+01  5.17298989e-02]
 [ 3.87843246e+01  5.36727756e-02]
 [ 3.90333481e+01  5.55973686e-02]
 [ 3.92801552e+01  5.74929491e-02]
 [ 3.95247269e+01  5.93487732e-02]
 [ 3.97670403e+01  6.11541048e-02]
 [ 4.00070839e+01  6.28982112e-02]
 [ 4.02448349e+01  6.45703524e-02]
 [ 4.04802704e+01  6.61597922e-02]
 [ 4.07133713e+01  6.76557869e-02]
 [ 4.09441223e+01  6.90476075e-02]
 [ 4.11725006e+01  7.03245103e-02]
 [ 4.13984871e+01  7.14757591e-02]
 [ 4.16220627e+01  7.24906251e-02]
 [ 4.18432045e+01  7.33583570e-02]
 [ 4.20619011e+01  7.40682259e-02]
 [ 4.22781219e+01  7.46094957e-02]
 [ 4.24918633e+01  7.49744624e-02]
 [ 4.27031288e+01  7.51675963e-02]
 [ 4.29119377e+01  7.51963854e-02]
 [ 4.31183052e+01  7.50683472e-02]
 [ 4.33222466e+01  7.47909695e-02]
 [ 4.35237770e+01  7.43717626e-02]
 [ 4.37229118e+01  7.38182217e-02]
 [ 4.39196701e+01  7.31378496e-02]
 [ 4.41140633e+01  7.23381564e-02]
 [ 4.43061104e+01  7.14266226e-02]
 [ 4.44958229e+01  7.04107732e-02]
 [ 4.46832237e+01  6.92980960e-02]
 [ 4.48683243e+01  6.80960938e-02]
 [ 4.50511398e+01  6.68122694e-02]
 [ 4.52316856e+01  6.54541254e-02]
 [ 4.54099808e+01  6.40291572e-02]
 [ 4.55860405e+01  6.25448748e-02]
 [ 4.57598801e+01  6.10087700e-02]
 [ 4.59315109e+01  5.94283529e-02]
 [ 4.61009560e+01  5.78111187e-02]] [[-4.61786842e+01  1.25183957e-02]
 [-4.60106430e+01  1.69916842e-02]
 [-4.58411293e+01  2.14940012e-02]
 [-4.56700287e+01  2.60101557e-02]
 [-4.54972229e+01  3.05249523e-02]
 [-4.53226013e+01  3.50231975e-02]
 [-4.51460495e+01  3.94897014e-02]
 [-4.49674492e+01  4.39092629e-02]
 [-4.47866898e+01  4.82666977e-02]
 [-4.46036530e+01  5.25468066e-02]
 [-4.44182320e+01  5.67343943e-02]
 [-4.42303009e+01  6.08142726e-02]
 [-4.40397568e+01  6.47712499e-02]
 [-4.38464775e+01  6.85901269e-02]
 [-4.36503525e+01  7.22557083e-02]
 [-4.34512634e+01  7.57528022e-02]
 [-4.32490997e+01  7.90662244e-02]
 [-4.30437469e+01  8.21807683e-02]
 [-4.28350868e+01  8.50812495e-02]
 [-4.26230087e+01  8.77524689e-02]
 [-4.24073982e+01  9.01792347e-02]
 [-4.21881676e+01  9.23501402e-02]
 [-4.19653664e+01  9.42688733e-02]
 [-4.17390671e+01  9.59429368e-02]
 [-4.15093460e+01  9.73798037e-02]
 [-4.12762756e+01  9.85869542e-02]
 [-4.10399323e+01  9.95718762e-02]
 [-4.08003960e+01  1.00342058e-01]
